, ID,PARAM,TYPE,YEAR,DD,MONTH,wt_lvl__m,month
16784,02OA039,2,9,1916,14,Jun,21.78,6
16785,02OA039,2,9,1916,15,Jun,21.76,6
16786,02OA039,2,9,1916,16,Jun,21.74,6
16787,02OA039,2,9,1916,17,Jun,21.8,6
16788,02OA039,2,9,1916,18,Jun,21.88,6
16789,02OA039,2,9,1916,19,Jun,21.92,6
16790,02OA039,2,9,1916,20,Jun,21.97,6
16791,02OA039,2,9,1916,21,Jun,21.98,6
16792,02OA039,2,9,1916,22,Jun,21.92,6
16793,02OA039,2,9,1916,23,Jun,21.87,6
16794,02OA039,2,9,1916,24,Jun,21.81,6
16795,02OA039,2,9,1916,25,Jun,21.76,6
16796,02OA039,2,9,1916,26,Jun,21.75,6
16797,02OA039,2,9,1916,27,Jun,21.71,6
16798,02OA039,2,9,1916,28,Jun,21.68,6
16799,02OA039,2,9,1916,29,Jun,21.64,6
16800,02OA039,2,9,1916,30,Jun,21.62,6
16801,02OA039,2,9,1916,31,Jun,,6
20119,02OA039,2,9,1916,1,Jul,21.6,7
20120,02OA039,2,9,1916,2,Jul,21.58,7
20121,02OA039,2,9,1916,3,Jul,21.57,7
20122,02OA039,2,9,1916,4,Jul,21.56,7
20123,02OA039,2,9,1916,5,Jul,21.53,7
20124,02OA039,2,9,1916,6,Jul,21.51,7
20125,02OA039,2,9,1916,7,Jul,21.5,7
20126,02OA039,2,9,1916,8,Jul,21.47,7
20127,02OA039,2,9,1916,9,Jul,21.44,7
20128,02OA039,2,9,1916,10,Jul,21.41,7
20129,02OA039,2,9,1916,11,Jul,21.39,7
20130,02OA039,2,9,1916,12,Jul,21.38,7
20131,02OA039,2,9,1916,13,Jul,21.39,7
20132,02OA039,2,9,1916,14,Jul,21.38,7
20133,02OA039,2,9,1916,15,Jul,21.34,7
20134,02OA039,2,9,1916,16,Jul,21.32,7
20135,02OA039,2,9,1916,17,Jul,21.35,7
20136,02OA039,2,9,1916,18,Jul,21.35,7
20137,02OA039,2,9,1916,19,Jul,21.32,7
20138,02OA039,2,9,1916,20,Jul,21.31,7
20139,02OA039,2,9,1916,21,Jul,21.3,7
20140,02OA039,2,9,1916,22,Jul,21.29,7
20141,02OA039,2,9,1916,23,Jul,21.28,7
20142,02OA039,2,9,1916,24,Jul,21.28,7
20143,02OA039,2,9,1916,25,Jul,21.28,7
20144,02OA039,2,9,1916,26,Jul,21.27,7
20145,02OA039,2,9,1916,27,Jul,21.25,7
20146,02OA039,2,9,1916,28,Jul,21.23,7
20147,02OA039,2,9,1916,29,Jul,21.21,7
20148,02OA039,2,9,1916,30,Jul,21.21,7
20149,02OA039,2,9,1916,31,Jul,21.21,7
23467,02OA039,2,9,1916,1,Aug,21.2,8
23468,02OA039,2,9,1916,2,Aug,21.16,8
23469,02OA039,2,9,1916,3,Aug,21.14,8
23470,02OA039,2,9,1916,4,Aug,21.14,8
23471,02OA039,2,9,1916,5,Aug,21.13,8
23472,02OA039,2,9,1916,6,Aug,21.12,8
23473,02OA039,2,9,1916,7,Aug,21.12,8
23474,02OA039,2,9,1916,8,Aug,21.11,8
23475,02OA039,2,9,1916,9,Aug,21.12,8
23476,02OA039,2,9,1916,10,Aug,21.17,8
23477,02OA039,2,9,1916,11,Aug,21.16,8
23478,02OA039,2,9,1916,12,Aug,21.13,8
23479,02OA039,2,9,1916,13,Aug,21.11,8
23480,02OA039,2,9,1916,14,Aug,21.1,8
23481,02OA039,2,9,1916,15,Aug,21.09,8
23482,02OA039,2,9,1916,16,Aug,21.09,8
23483,02OA039,2,9,1916,17,Aug,21.07,8
23484,02OA039,2,9,1916,18,Aug,21.06,8
23485,02OA039,2,9,1916,19,Aug,21.05,8
23486,02OA039,2,9,1916,20,Aug,21.04,8
23487,02OA039,2,9,1916,21,Aug,21.04,8
23488,02OA039,2,9,1916,22,Aug,21.03,8
23489,02OA039,2,9,1916,23,Aug,21.02,8
23490,02OA039,2,9,1916,24,Aug,21.01,8
23491,02OA039,2,9,1916,25,Aug,21.0,8
23492,02OA039,2,9,1916,26,Aug,21.0,8
23493,02OA039,2,9,1916,27,Aug,21.0,8
23494,02OA039,2,9,1916,28,Aug,21.0,8
23495,02OA039,2,9,1916,29,Aug,20.99,8
23496,02OA039,2,9,1916,30,Aug,20.98,8
23497,02OA039,2,9,1916,31,Aug,20.98,8
26815,02OA039,2,9,1916,1,Sep,20.97,9
26816,02OA039,2,9,1916,2,Sep,20.96,9
26817,02OA039,2,9,1916,3,Sep,20.93,9
26818,02OA039,2,9,1916,4,Sep,20.93,9
26819,02OA039,2,9,1916,5,Sep,20.93,9
26820,02OA039,2,9,1916,6,Sep,20.91,9
26821,02OA039,2,9,1916,7,Sep,20.9,9
26822,02OA039,2,9,1916,8,Sep,20.9,9
26823,02OA039,2,9,1916,9,Sep,20.9,9
26824,02OA039,2,9,1916,10,Sep,20.89,9
26825,02OA039,2,9,1916,11,Sep,20.88,9
26826,02OA039,2,9,1916,12,Sep,20.89,9
26827,02OA039,2,9,1916,13,Sep,20.89,9
26828,02OA039,2,9,1916,14,Sep,20.9,9
26829,02OA039,2,9,1916,15,Sep,20.89,9
26830,02OA039,2,9,1916,16,Sep,20.89,9
26831,02OA039,2,9,1916,17,Sep,20.89,9
26832,02OA039,2,9,1916,18,Sep,20.88,9
26833,02OA039,2,9,1916,19,Sep,20.88,9
26834,02OA039,2,9,1916,20,Sep,20.87,9
26835,02OA039,2,9,1916,21,Sep,20.87,9
26836,02OA039,2,9,1916,22,Sep,20.87,9
26837,02OA039,2,9,1916,23,Sep,20.87,9
26838,02OA039,2,9,1916,24,Sep,20.87,9
26839,02OA039,2,9,1916,25,Sep,20.86,9
26840,02OA039,2,9,1916,26,Sep,20.86,9
26841,02OA039,2,9,1916,27,Sep,20.85,9
26842,02OA039,2,9,1916,28,Sep,20.84,9
26843,02OA039,2,9,1916,29,Sep,20.83,9
26844,02OA039,2,9,1916,30,Sep,20.84,9
26845,02OA039,2,9,1916,31,Sep,,9
30163,02OA039,2,9,1916,1,Oct,20.83,10
30164,02OA039,2,9,1916,2,Oct,20.82,10
30165,02OA039,2,9,1916,3,Oct,20.82,10
30166,02OA039,2,9,1916,4,Oct,20.81,10
30167,02OA039,2,9,1916,5,Oct,20.8,10
30168,02OA039,2,9,1916,6,Oct,20.8,10
30169,02OA039,2,9,1916,7,Oct,20.79,10
30170,02OA039,2,9,1916,8,Oct,20.79,10
30171,02OA039,2,9,1916,9,Oct,20.78,10
30172,02OA039,2,9,1916,10,Oct,20.77,10
30173,02OA039,2,9,1916,11,Oct,,10
30174,02OA039,2,9,1916,12,Oct,20.75,10
30175,02OA039,2,9,1916,13,Oct,20.74,10
30176,02OA039,2,9,1916,14,Oct,20.75,10
30177,02OA039,2,9,1916,15,Oct,20.76,10
30178,02OA039,2,9,1916,16,Oct,20.77,10
30179,02OA039,2,9,1916,17,Oct,20.78,10
30180,02OA039,2,9,1916,18,Oct,20.8,10
30181,02OA039,2,9,1916,19,Oct,20.76,10
30182,02OA039,2,9,1916,20,Oct,20.74,10
30183,02OA039,2,9,1916,21,Oct,20.79,10
30184,02OA039,2,9,1916,22,Oct,20.83,10
30185,02OA039,2,9,1916,23,Oct,20.86,10
30186,02OA039,2,9,1916,24,Oct,20.86,10
30187,02OA039,2,9,1916,25,Oct,20.85,10
30188,02OA039,2,9,1916,26,Oct,20.87,10
30189,02OA039,2,9,1916,27,Oct,20.91,10
30190,02OA039,2,9,1916,28,Oct,20.92,10
30191,02OA039,2,9,1916,29,Oct,20.91,10
30192,02OA039,2,9,1916,30,Oct,20.9,10
30193,02OA039,2,9,1916,31,Oct,20.9,10
33511,02OA039,2,9,1916,1,Nov,20.89,11
33512,02OA039,2,9,1916,2,Nov,20.89,11
33513,02OA039,2,9,1916,3,Nov,20.89,11
33514,02OA039,2,9,1916,4,Nov,20.87,11
33515,02OA039,2,9,1916,5,Nov,20.81,11
33516,02OA039,2,9,1916,6,Nov,20.8,11
33517,02OA039,2,9,1916,7,Nov,20.8,11
33518,02OA039,2,9,1916,8,Nov,20.8,11
33519,02OA039,2,9,1916,9,Nov,20.82,11
33520,02OA039,2,9,1916,10,Nov,20.85,11
33521,02OA039,2,9,1916,11,Nov,20.85,11
33522,02OA039,2,9,1916,12,Nov,20.84,11
33523,02OA039,2,9,1916,13,Nov,20.79,11
33524,02OA039,2,9,1916,14,Nov,20.74,11
33525,02OA039,2,9,1916,15,Nov,20.74,11
33526,02OA039,2,9,1916,16,Nov,20.74,11
33527,02OA039,2,9,1916,17,Nov,20.76,11
33528,02OA039,2,9,1916,18,Nov,20.77,11
33529,02OA039,2,9,1916,19,Nov,20.79,11
33530,02OA039,2,9,1916,20,Nov,20.8,11
33531,02OA039,2,9,1916,21,Nov,20.8,11
33532,02OA039,2,9,1916,22,Nov,20.77,11
33533,02OA039,2,9,1916,23,Nov,20.76,11
33534,02OA039,2,9,1916,24,Nov,20.79,11
33535,02OA039,2,9,1916,25,Nov,20.81,11
33536,02OA039,2,9,1916,26,Nov,20.77,11
33537,02OA039,2,9,1916,27,Nov,20.81,11
33538,02OA039,2,9,1916,28,Nov,20.86,11
33539,02OA039,2,9,1916,29,Nov,20.83,11
33540,02OA039,2,9,1916,30,Nov,20.81,11
33541,02OA039,2,9,1916,31,Nov,,11
36859,02OA039,2,9,1916,1,Dec,20.82,12
36860,02OA039,2,9,1916,2,Dec,20.81,12
36861,02OA039,2,9,1916,3,Dec,20.81,12
36862,02OA039,2,9,1916,4,Dec,20.79,12
36863,02OA039,2,9,1916,5,Dec,20.78,12
36864,02OA039,2,9,1916,6,Dec,20.83,12
36865,02OA039,2,9,1916,7,Dec,20.88,12
36866,02OA039,2,9,1916,8,Dec,20.89,12
36867,02OA039,2,9,1916,9,Dec,20.84,12
36868,02OA039,2,9,1916,10,Dec,20.87,12
36869,02OA039,2,9,1916,11,Dec,20.91,12
36870,02OA039,2,9,1916,12,Dec,20.9,12
36871,02OA039,2,9,1916,13,Dec,20.87,12
36872,02OA039,2,9,1916,14,Dec,20.85,12
36873,02OA039,2,9,1916,15,Dec,20.85,12
36874,02OA039,2,9,1916,16,Dec,20.85,12
36875,02OA039,2,9,1916,17,Dec,20.86,12
36876,02OA039,2,9,1916,18,Dec,20.97,12
36877,02OA039,2,9,1916,19,Dec,21.05,12
36878,02OA039,2,9,1916,20,Dec,21.08,12
36879,02OA039,2,9,1916,21,Dec,21.07,12
36880,02OA039,2,9,1916,22,Dec,21.1,12
36881,02OA039,2,9,1916,23,Dec,21.06,12
36882,02OA039,2,9,1916,24,Dec,21.02,12
36883,02OA039,2,9,1916,25,Dec,21.07,12
36884,02OA039,2,9,1916,26,Dec,21.13,12
36885,02OA039,2,9,1916,27,Dec,21.18,12
36886,02OA039,2,9,1916,28,Dec,21.21,12
36887,02OA039,2,9,1916,29,Dec,21.29,12
36888,02OA039,2,9,1916,30,Dec,21.35,12
36889,02OA039,2,9,1916,31,Dec,21.43,12
62,02OA039,2,9,1917,1,Jan,21.49,1
63,02OA039,2,9,1917,2,Jan,21.55,1
64,02OA039,2,9,1917,3,Jan,21.52,1
65,02OA039,2,9,1917,4,Jan,21.43,1
66,02OA039,2,9,1917,5,Jan,21.4,1
67,02OA039,2,9,1917,6,Jan,21.2,1
68,02OA039,2,9,1917,7,Jan,21.18,1
69,02OA039,2,9,1917,8,Jan,21.31,1
70,02OA039,2,9,1917,9,Jan,21.33,1
71,02OA039,2,9,1917,10,Jan,21.3,1
72,02OA039,2,9,1917,11,Jan,21.25,1
73,02OA039,2,9,1917,12,Jan,21.15,1
74,02OA039,2,9,1917,13,Jan,21.08,1
75,02OA039,2,9,1917,14,Jan,21.02,1
76,02OA039,2,9,1917,15,Jan,21.0,1
77,02OA039,2,9,1917,16,Jan,21.15,1
78,02OA039,2,9,1917,17,Jan,21.24,1
79,02OA039,2,9,1917,18,Jan,21.33,1
80,02OA039,2,9,1917,19,Jan,21.31,1
81,02OA039,2,9,1917,20,Jan,21.2,1
82,02OA039,2,9,1917,21,Jan,21.13,1
83,02OA039,2,9,1917,22,Jan,21.16,1
84,02OA039,2,9,1917,23,Jan,21.12,1
85,02OA039,2,9,1917,24,Jan,21.16,1
86,02OA039,2,9,1917,25,Jan,21.15,1
87,02OA039,2,9,1917,26,Jan,21.06,1
88,02OA039,2,9,1917,27,Jan,21.0,1
89,02OA039,2,9,1917,28,Jan,20.99,1
90,02OA039,2,9,1917,29,Jan,21.03,1
91,02OA039,2,9,1917,30,Jan,21.08,1
92,02OA039,2,9,1917,31,Jan,21.16,1
3410,02OA039,2,9,1917,1,Feb,21.28,2
3411,02OA039,2,9,1917,2,Feb,21.16,2
3412,02OA039,2,9,1917,3,Feb,20.97,2
3413,02OA039,2,9,1917,4,Feb,20.95,2
3414,02OA039,2,9,1917,5,Feb,21.1,2
3415,02OA039,2,9,1917,6,Feb,21.12,2
3416,02OA039,2,9,1917,7,Feb,21.18,2
3417,02OA039,2,9,1917,8,Feb,21.22,2
3418,02OA039,2,9,1917,9,Feb,21.1,2
3419,02OA039,2,9,1917,10,Feb,20.89,2
3420,02OA039,2,9,1917,11,Feb,20.86,2
3421,02OA039,2,9,1917,12,Feb,20.86,2
3422,02OA039,2,9,1917,13,Feb,20.89,2
3423,02OA039,2,9,1917,14,Feb,20.89,2
3424,02OA039,2,9,1917,15,Feb,20.99,2
3425,02OA039,2,9,1917,16,Feb,21.02,2
3426,02OA039,2,9,1917,17,Feb,21.01,2
3427,02OA039,2,9,1917,18,Feb,20.96,2
3428,02OA039,2,9,1917,19,Feb,20.96,2
3429,02OA039,2,9,1917,20,Feb,20.98,2
3430,02OA039,2,9,1917,21,Feb,21.02,2
3431,02OA039,2,9,1917,22,Feb,20.99,2
3432,02OA039,2,9,1917,23,Feb,21.03,2
3433,02OA039,2,9,1917,24,Feb,21.05,2
3434,02OA039,2,9,1917,25,Feb,20.93,2
3435,02OA039,2,9,1917,26,Feb,20.97,2
3436,02OA039,2,9,1917,27,Feb,21.0,2
3437,02OA039,2,9,1917,28,Feb,20.91,2
3438,02OA039,2,9,1917,29,Feb,,2
3439,02OA039,2,9,1917,30,Feb,,2
3440,02OA039,2,9,1917,31,Feb,,2
6758,02OA039,2,9,1917,1,Mar,20.94,3
6759,02OA039,2,9,1917,2,Mar,20.96,3
6760,02OA039,2,9,1917,3,Mar,20.94,3
6761,02OA039,2,9,1917,4,Mar,20.81,3
6762,02OA039,2,9,1917,5,Mar,20.79,3
6763,02OA039,2,9,1917,6,Mar,20.72,3
6764,02OA039,2,9,1917,7,Mar,20.77,3
6765,02OA039,2,9,1917,8,Mar,20.73,3
6766,02OA039,2,9,1917,9,Mar,20.68,3
6767,02OA039,2,9,1917,10,Mar,20.66,3
6768,02OA039,2,9,1917,11,Mar,20.63,3
6769,02OA039,2,9,1917,12,Mar,20.58,3
6770,02OA039,2,9,1917,13,Mar,20.58,3
6771,02OA039,2,9,1917,14,Mar,20.63,3
6772,02OA039,2,9,1917,15,Mar,20.61,3
6773,02OA039,2,9,1917,16,Mar,20.63,3
6774,02OA039,2,9,1917,17,Mar,20.68,3
6775,02OA039,2,9,1917,18,Mar,20.64,3
6776,02OA039,2,9,1917,19,Mar,20.66,3
6777,02OA039,2,9,1917,20,Mar,20.77,3
6778,02OA039,2,9,1917,21,Mar,20.81,3
6779,02OA039,2,9,1917,22,Mar,20.77,3
6780,02OA039,2,9,1917,23,Mar,20.7,3
6781,02OA039,2,9,1917,24,Mar,20.68,3
6782,02OA039,2,9,1917,25,Mar,20.79,3
6783,02OA039,2,9,1917,26,Mar,21.0,3
6784,02OA039,2,9,1917,27,Mar,21.3,3
6785,02OA039,2,9,1917,28,Mar,21.57,3
6786,02OA039,2,9,1917,29,Mar,21.7,3
6787,02OA039,2,9,1917,30,Mar,21.75,3
6788,02OA039,2,9,1917,31,Mar,21.74,3
10106,02OA039,2,9,1917,1,Apr,21.72,4
10107,02OA039,2,9,1917,2,Apr,21.75,4
10108,02OA039,2,9,1917,3,Apr,21.79,4
10109,02OA039,2,9,1917,4,Apr,21.86,4
10110,02OA039,2,9,1917,5,Apr,21.86,4
10111,02OA039,2,9,1917,6,Apr,21.78,4
10112,02OA039,2,9,1917,7,Apr,21.73,4
10113,02OA039,2,9,1917,8,Apr,21.75,4
10114,02OA039,2,9,1917,9,Apr,21.74,4
10115,02OA039,2,9,1917,10,Apr,21.67,4
10116,02OA039,2,9,1917,11,Apr,21.59,4
10117,02OA039,2,9,1917,12,Apr,21.49,4
10118,02OA039,2,9,1917,13,Apr,21.41,4
10119,02OA039,2,9,1917,14,Apr,21.37,4
10120,02OA039,2,9,1917,15,Apr,21.34,4
10121,02OA039,2,9,1917,16,Apr,21.34,4
10122,02OA039,2,9,1917,17,Apr,21.32,4
10123,02OA039,2,9,1917,18,Apr,21.28,4
10124,02OA039,2,9,1917,19,Apr,21.23,4
10125,02OA039,2,9,1917,20,Apr,21.21,4
10126,02OA039,2,9,1917,21,Apr,21.24,4
10127,02OA039,2,9,1917,22,Apr,21.3,4
10128,02OA039,2,9,1917,23,Apr,21.39,4
10129,02OA039,2,9,1917,24,Apr,21.43,4
10130,02OA039,2,9,1917,25,Apr,21.43,4
10131,02OA039,2,9,1917,26,Apr,21.43,4
10132,02OA039,2,9,1917,27,Apr,21.43,4
10133,02OA039,2,9,1917,28,Apr,21.5,4
10134,02OA039,2,9,1917,29,Apr,21.51,4
10135,02OA039,2,9,1917,30,Apr,21.53,4
10136,02OA039,2,9,1917,31,Apr,,4
13454,02OA039,2,9,1917,1,May,21.54,5
13455,02OA039,2,9,1917,2,May,21.6,5
13456,02OA039,2,9,1917,3,May,21.65,5
13457,02OA039,2,9,1917,4,May,21.67,5
13458,02OA039,2,9,1917,5,May,21.63,5
13459,02OA039,2,9,1917,6,May,21.62,5
13460,02OA039,2,9,1917,7,May,21.65,5
13461,02OA039,2,9,1917,8,May,21.67,5
13462,02OA039,2,9,1917,9,May,21.67,5
13463,02OA039,2,9,1917,10,May,21.66,5
13464,02OA039,2,9,1917,11,May,21.66,5
13465,02OA039,2,9,1917,12,May,21.65,5
13466,02OA039,2,9,1917,13,May,21.64,5
13467,02OA039,2,9,1917,14,May,21.65,5
13468,02OA039,2,9,1917,15,May,21.63,5
13469,02OA039,2,9,1917,16,May,21.61,5
13470,02OA039,2,9,1917,17,May,21.58,5
13471,02OA039,2,9,1917,18,May,21.56,5
13472,02OA039,2,9,1917,19,May,21.54,5
13473,02OA039,2,9,1917,20,May,21.52,5
13474,02OA039,2,9,1917,21,May,21.53,5
13475,02OA039,2,9,1917,22,May,21.5,5
13476,02OA039,2,9,1917,23,May,21.49,5
13477,02OA039,2,9,1917,24,May,21.53,5
13478,02OA039,2,9,1917,25,May,21.56,5
13479,02OA039,2,9,1917,26,May,21.57,5
13480,02OA039,2,9,1917,27,May,21.54,5
13481,02OA039,2,9,1917,28,May,21.53,5
13482,02OA039,2,9,1917,29,May,21.5,5
13483,02OA039,2,9,1917,30,May,21.51,5
13484,02OA039,2,9,1917,31,May,21.54,5
16802,02OA039,2,9,1917,1,Jun,21.57,6
16803,02OA039,2,9,1917,2,Jun,21.59,6
16804,02OA039,2,9,1917,3,Jun,21.59,6
16805,02OA039,2,9,1917,4,Jun,21.6,6
16806,02OA039,2,9,1917,5,Jun,21.59,6
16807,02OA039,2,9,1917,6,Jun,21.56,6
16808,02OA039,2,9,1917,7,Jun,21.53,6
16809,02OA039,2,9,1917,8,Jun,21.54,6
16810,02OA039,2,9,1917,9,Jun,21.56,6
16811,02OA039,2,9,1917,10,Jun,21.56,6
16812,02OA039,2,9,1917,11,Jun,21.65,6
16813,02OA039,2,9,1917,12,Jun,21.78,6
16814,02OA039,2,9,1917,13,Jun,21.82,6
16815,02OA039,2,9,1917,14,Jun,21.8,6
16816,02OA039,2,9,1917,15,Jun,21.78,6
16817,02OA039,2,9,1917,16,Jun,21.75,6
16818,02OA039,2,9,1917,17,Jun,21.72,6
16819,02OA039,2,9,1917,18,Jun,21.71,6
16820,02OA039,2,9,1917,19,Jun,21.69,6
16821,02OA039,2,9,1917,20,Jun,21.68,6
16822,02OA039,2,9,1917,21,Jun,21.68,6
16823,02OA039,2,9,1917,22,Jun,21.67,6
16824,02OA039,2,9,1917,23,Jun,21.65,6
16825,02OA039,2,9,1917,24,Jun,21.62,6
16826,02OA039,2,9,1917,25,Jun,21.61,6
16827,02OA039,2,9,1917,26,Jun,21.6,6
16828,02OA039,2,9,1917,27,Jun,21.59,6
16829,02OA039,2,9,1917,28,Jun,21.57,6
16830,02OA039,2,9,1917,29,Jun,21.55,6
16831,02OA039,2,9,1917,30,Jun,21.55,6
16832,02OA039,2,9,1917,31,Jun,,6
20150,02OA039,2,9,1917,1,Jul,21.52,7
20151,02OA039,2,9,1917,2,Jul,21.53,7
20152,02OA039,2,9,1917,3,Jul,21.53,7
20153,02OA039,2,9,1917,4,Jul,21.51,7
20154,02OA039,2,9,1917,5,Jul,21.48,7
20155,02OA039,2,9,1917,6,Jul,21.48,7
20156,02OA039,2,9,1917,7,Jul,21.45,7
20157,02OA039,2,9,1917,8,Jul,21.43,7
20158,02OA039,2,9,1917,9,Jul,21.44,7
20159,02OA039,2,9,1917,10,Jul,21.43,7
20160,02OA039,2,9,1917,11,Jul,21.43,7
20161,02OA039,2,9,1917,12,Jul,21.43,7
20162,02OA039,2,9,1917,13,Jul,21.41,7
20163,02OA039,2,9,1917,14,Jul,21.41,7
20164,02OA039,2,9,1917,15,Jul,21.41,7
20165,02OA039,2,9,1917,16,Jul,21.43,7
20166,02OA039,2,9,1917,17,Jul,21.44,7
20167,02OA039,2,9,1917,18,Jul,21.45,7
20168,02OA039,2,9,1917,19,Jul,21.46,7
20169,02OA039,2,9,1917,20,Jul,21.48,7
20170,02OA039,2,9,1917,21,Jul,21.49,7
20171,02OA039,2,9,1917,22,Jul,21.49,7
20172,02OA039,2,9,1917,23,Jul,21.51,7
20173,02OA039,2,9,1917,24,Jul,21.5,7
20174,02OA039,2,9,1917,25,Jul,21.48,7
20175,02OA039,2,9,1917,26,Jul,21.46,7
20176,02OA039,2,9,1917,27,Jul,21.45,7
20177,02OA039,2,9,1917,28,Jul,21.44,7
20178,02OA039,2,9,1917,29,Jul,21.43,7
20179,02OA039,2,9,1917,30,Jul,21.44,7
20180,02OA039,2,9,1917,31,Jul,21.45,7
23498,02OA039,2,9,1917,1,Aug,21.44,8
23499,02OA039,2,9,1917,2,Aug,21.42,8
23500,02OA039,2,9,1917,3,Aug,21.41,8
23501,02OA039,2,9,1917,4,Aug,21.37,8
23502,02OA039,2,9,1917,5,Aug,21.34,8
23503,02OA039,2,9,1917,6,Aug,21.33,8
23504,02OA039,2,9,1917,7,Aug,21.32,8
23505,02OA039,2,9,1917,8,Aug,21.31,8
23506,02OA039,2,9,1917,9,Aug,21.31,8
23507,02OA039,2,9,1917,10,Aug,21.31,8
23508,02OA039,2,9,1917,11,Aug,21.29,8
23509,02OA039,2,9,1917,12,Aug,21.28,8
23510,02OA039,2,9,1917,13,Aug,21.27,8
23511,02OA039,2,9,1917,14,Aug,21.25,8
23512,02OA039,2,9,1917,15,Aug,21.25,8
23513,02OA039,2,9,1917,16,Aug,21.25,8
23514,02OA039,2,9,1917,17,Aug,21.25,8
23515,02OA039,2,9,1917,18,Aug,21.23,8
23516,02OA039,2,9,1917,19,Aug,21.22,8
23517,02OA039,2,9,1917,20,Aug,21.23,8
23518,02OA039,2,9,1917,21,Aug,21.21,8
23519,02OA039,2,9,1917,22,Aug,21.18,8
23520,02OA039,2,9,1917,23,Aug,21.16,8
23521,02OA039,2,9,1917,24,Aug,21.17,8
23522,02OA039,2,9,1917,25,Aug,21.19,8
23523,02OA039,2,9,1917,26,Aug,21.18,8
23524,02OA039,2,9,1917,27,Aug,21.18,8
23525,02OA039,2,9,1917,28,Aug,21.19,8
23526,02OA039,2,9,1917,29,Aug,21.18,8
23527,02OA039,2,9,1917,30,Aug,21.16,8
23528,02OA039,2,9,1917,31,Aug,21.14,8
26846,02OA039,2,9,1917,1,Sep,21.12,9
26847,02OA039,2,9,1917,2,Sep,21.12,9
26848,02OA039,2,9,1917,3,Sep,21.13,9
26849,02OA039,2,9,1917,4,Sep,,9
26850,02OA039,2,9,1917,5,Sep,21.11,9
26851,02OA039,2,9,1917,6,Sep,21.11,9
26852,02OA039,2,9,1917,7,Sep,21.1,9
26853,02OA039,2,9,1917,8,Sep,21.07,9
26854,02OA039,2,9,1917,9,Sep,21.05,9
26855,02OA039,2,9,1917,10,Sep,21.06,9
26856,02OA039,2,9,1917,11,Sep,21.05,9
26857,02OA039,2,9,1917,12,Sep,21.04,9
26858,02OA039,2,9,1917,13,Sep,21.03,9
26859,02OA039,2,9,1917,14,Sep,21.03,9
26860,02OA039,2,9,1917,15,Sep,21.0,9
26861,02OA039,2,9,1917,16,Sep,20.98,9
26862,02OA039,2,9,1917,17,Sep,20.99,9
26863,02OA039,2,9,1917,18,Sep,20.99,9
26864,02OA039,2,9,1917,19,Sep,20.99,9
26865,02OA039,2,9,1917,20,Sep,20.98,9
26866,02OA039,2,9,1917,21,Sep,20.98,9
26867,02OA039,2,9,1917,22,Sep,20.96,9
26868,02OA039,2,9,1917,23,Sep,20.94,9
26869,02OA039,2,9,1917,24,Sep,20.95,9
26870,02OA039,2,9,1917,25,Sep,20.96,9
26871,02OA039,2,9,1917,26,Sep,20.95,9
26872,02OA039,2,9,1917,27,Sep,20.94,9
26873,02OA039,2,9,1917,28,Sep,20.94,9
26874,02OA039,2,9,1917,29,Sep,20.93,9
26875,02OA039,2,9,1917,30,Sep,20.93,9
26876,02OA039,2,9,1917,31,Sep,,9
30194,02OA039,2,9,1917,1,Oct,20.96,10
30195,02OA039,2,9,1917,2,Oct,20.95,10
30196,02OA039,2,9,1917,3,Oct,20.94,10
30197,02OA039,2,9,1917,4,Oct,20.96,10
30198,02OA039,2,9,1917,5,Oct,20.93,10
30199,02OA039,2,9,1917,6,Oct,20.93,10
30200,02OA039,2,9,1917,7,Oct,20.93,10
30201,02OA039,2,9,1917,8,Oct,20.96,10
30202,02OA039,2,9,1917,9,Oct,20.96,10
30203,02OA039,2,9,1917,10,Oct,20.93,10
30204,02OA039,2,9,1917,11,Oct,20.89,10
30205,02OA039,2,9,1917,12,Oct,20.87,10
30206,02OA039,2,9,1917,13,Oct,20.92,10
30207,02OA039,2,9,1917,14,Oct,20.97,10
30208,02OA039,2,9,1917,15,Oct,21.0,10
30209,02OA039,2,9,1917,16,Oct,21.0,10
30210,02OA039,2,9,1917,17,Oct,20.97,10
30211,02OA039,2,9,1917,18,Oct,20.94,10
30212,02OA039,2,9,1917,19,Oct,20.93,10
30213,02OA039,2,9,1917,20,Oct,20.96,10
30214,02OA039,2,9,1917,21,Oct,20.95,10
30215,02OA039,2,9,1917,22,Oct,20.96,10
30216,02OA039,2,9,1917,23,Oct,20.95,10
30217,02OA039,2,9,1917,24,Oct,20.9,10
30218,02OA039,2,9,1917,25,Oct,20.88,10
30219,02OA039,2,9,1917,26,Oct,20.93,10
30220,02OA039,2,9,1917,27,Oct,20.99,10
30221,02OA039,2,9,1917,28,Oct,21.03,10
30222,02OA039,2,9,1917,29,Oct,21.07,10
30223,02OA039,2,9,1917,30,Oct,21.09,10
30224,02OA039,2,9,1917,31,Oct,21.16,10
33542,02OA039,2,9,1917,1,Nov,21.21,11
33543,02OA039,2,9,1917,2,Nov,21.2,11
33544,02OA039,2,9,1917,3,Nov,21.18,11
33545,02OA039,2,9,1917,4,Nov,21.16,11
33546,02OA039,2,9,1917,5,Nov,21.14,11
33547,02OA039,2,9,1917,6,Nov,21.11,11
33548,02OA039,2,9,1917,7,Nov,21.08,11
